anno,trappola,habitat,specie,n_sp,,,,,,,,
2021,ecotono_2,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_2,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_2,ecotono,harpalus_tardus,0,,,,,,,,
2021,ecotono_2,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_2,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_2,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_2,ecotono,metallina_lampros,0,,,,,,,,
2021,ecotono_2,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_2,ecotono,calosoma_sycophanta,1,,,,,,,,
2021,ecotono_2,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_2,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_2,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_3,ecotono,calathus_fuscipes_graecus,33,,,,,,,,
2021,ecotono_3,ecotono,carabus_problematicus_problematicus,6,,,,,,,,
2021,ecotono_3,ecotono,carabus_ convexus_convexus,2,,,,,,,,
2021,ecotono_3,ecotono,abax_contractus,0,,,,,,,,
2021,ecotono_3,ecotono,cychrus_italicus,0,,,,,,,,
2021,ecotono_3,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_3,ecotono,pseudoophonus_rufipes,5,,,,,,,,
2021,ecotono_3,ecotono,pterostichus_micans,0,,,,,,,,
2021,ecotono_3,ecotono,carabus_glabratus_latior,8,,,,,,,,
2021,ecotono_3,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_3,ecotono,carabus_intricatus,0,,,,,,,,
2021,ecotono_3,ecotono,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,ecotono_3,ecotono,pseudoophonus_griseus,1,,,,,,,,
2021,ecotono_3,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_3,ecotono,harpalus_tardus,0,,,,,,,,
2021,ecotono_3,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_3,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_3,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_3,ecotono,metallina_lampros,0,,,,,,,,
2021,ecotono_3,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_3,ecotono,calosoma_sycophanta,0,,,,,,,,
2021,ecotono_3,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_3,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_3,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_4,ecotono,calathus_fuscipes_graecus,3,,,,,,,,
2021,ecotono_4,ecotono,carabus_problematicus_problematicus,15,,,,,,,,
2021,ecotono_4,ecotono,carabus_ convexus_convexus,1,,,,,,,,
2021,ecotono_4,ecotono,abax_contractus,4,,,,,,,,
2021,ecotono_4,ecotono,cychrus_italicus,1,,,,,,,,
2021,ecotono_4,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_4,ecotono,pseudoophonus_rufipes,1,,,,,,,,
2021,ecotono_4,ecotono,pterostichus_micans,4,,,,,,,,
2021,ecotono_4,ecotono,carabus_glabratus_latior,22,,,,,,,,
2021,ecotono_4,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_4,ecotono,carabus_intricatus,0,,,,,,,,
2021,ecotono_4,ecotono,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,ecotono_4,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_4,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_4,ecotono,harpalus_tardus,1,,,,,,,,
2021,ecotono_4,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_4,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_4,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_4,ecotono,metallina_lampros,0,,,,,,,,
2021,ecotono_4,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_4,ecotono,calosoma_sycophanta,0,,,,,,,,
2021,ecotono_4,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_4,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_4,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_5,ecotono,calathus_fuscipes_graecus,58,,,,,,,,
2021,ecotono_5,ecotono,carabus_problematicus_problematicus,32,,,,,,,,
2021,ecotono_5,ecotono,carabus_ convexus_convexus,4,,,,,,,,
2021,ecotono_5,ecotono,abax_contractus,0,,,,,,,,
2021,ecotono_5,ecotono,cychrus_italicus,1,,,,,,,,
2021,ecotono_5,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_5,ecotono,pseudoophonus_rufipes,3,,,,,,,,
2021,ecotono_5,ecotono,pterostichus_micans,1,,,,,,,,
2021,ecotono_5,ecotono,carabus_glabratus_latior,59,,,,,,,,
2021,ecotono_5,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_5,ecotono,carabus_intricatus,0,,,,,,,,
2021,ecotono_5,ecotono,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,ecotono_5,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_5,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_5,ecotono,harpalus_tardus,0,,,,,,,,
2021,ecotono_5,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_5,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_5,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_5,ecotono,metallina_lampros,1,,,,,,,,
2021,ecotono_5,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_5,ecotono,calosoma_sycophanta,1,,,,,,,,
2021,ecotono_5,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_5,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_5,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_6,ecotono,calathus_fuscipes_graecus,26,,,,,,,,
2021,ecotono_6,ecotono,carabus_problematicus_problematicus,23,,,,,,,,
2021,ecotono_6,ecotono,carabus_ convexus_convexus,5,,,,,,,,
2021,ecotono_6,ecotono,abax_contractus,0,,,,,,,,
2021,ecotono_6,ecotono,cychrus_italicus,0,,,,,,,,
2021,ecotono_6,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_6,ecotono,pseudoophonus_rufipes,5,,,,,,,,
2021,ecotono_6,ecotono,pterostichus_micans,0,,,,,,,,
2021,ecotono_6,ecotono,carabus_glabratus_latior,15,,,,,,,,
2021,ecotono_6,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_6,ecotono,carabus_intricatus,1,,,,,,,,
2021,ecotono_6,ecotono,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,ecotono_6,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_6,ecotono,amara_convexior,2,,,,,,,,
2021,ecotono_6,ecotono,harpalus_tardus,0,,,,,,,,
2021,ecotono_6,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_6,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_6,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_6,ecotono,metallina_lampros,0,,,,,,,,
2021,ecotono_6,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_6,ecotono,calosoma_sycophanta,0,,,,,,,,
2021,ecotono_6,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_6,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_6,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_7,ecotono,calathus_fuscipes_graecus,1,,,,,,,,
2021,ecotono_7,ecotono,carabus_problematicus_problematicus,6,,,,,,,,
2021,ecotono_7,ecotono,carabus_ convexus_convexus,0,,,,,,,,
2021,ecotono_7,ecotono,abax_contractus,1,,,,,,,,
2021,ecotono_7,ecotono,cychrus_italicus,0,,,,,,,,
2021,ecotono_7,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_7,ecotono,pseudoophonus_rufipes,8,,,,,,,,
2021,ecotono_7,ecotono,pterostichus_micans,0,,,,,,,,
2021,ecotono_7,ecotono,carabus_glabratus_latior,6,,,,,,,,
2021,ecotono_7,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_7,ecotono,carabus_intricatus,0,,,,,,,,
2021,ecotono_7,ecotono,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,ecotono_7,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_7,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_7,ecotono,harpalus_tardus,0,,,,,,,,
2021,ecotono_7,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_7,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_7,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_7,ecotono,metallina_lampros,0,,,,,,,,
2021,ecotono_7,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_7,ecotono,calosoma_sycophanta,0,,,,,,,,
2021,ecotono_7,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_7,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_7,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_8,ecotono,calathus_fuscipes_graecus,5,,,,,,,,
2021,ecotono_8,ecotono,carabus_problematicus_problematicus,33,,,,,,,,
2021,ecotono_8,ecotono,carabus_ convexus_convexus,0,,,,,,,,
2021,ecotono_8,ecotono,abax_contractus,0,,,,,,,,
2021,ecotono_8,ecotono,cychrus_italicus,0,,,,,,,,
2021,ecotono_8,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_8,ecotono,pseudoophonus_rufipes,0,,,,,,,,
2021,ecotono_8,ecotono,pterostichus_micans,0,,,,,,,,
2021,ecotono_8,ecotono,carabus_glabratus_latior,1,,,,,,,,
2021,ecotono_8,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_8,ecotono,carabus_intricatus,3,,,,,,,,
2021,ecotono_8,ecotono,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,ecotono_8,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_8,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_8,ecotono,harpalus_tardus,0,,,,,,,,
2021,ecotono_8,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_8,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_8,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_8,ecotono,metallina_lampros,0,,,,,,,,
2021,ecotono_8,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_8,ecotono,calosoma_sycophanta,0,,,,,,,,
2021,ecotono_8,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_8,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_8,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_9,ecotono,calathus_fuscipes_graecus,2,,,,,,,,
2021,ecotono_9,ecotono,carabus_problematicus_problematicus,29,,,,,,,,
2021,ecotono_9,ecotono,carabus_ convexus_convexus,0,,,,,,,,
2021,ecotono_9,ecotono,abax_contractus,0,,,,,,,,
2021,ecotono_9,ecotono,cychrus_italicus,1,,,,,,,,
2021,ecotono_9,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_9,ecotono,pseudoophonus_rufipes,0,,,,,,,,
2021,ecotono_9,ecotono,pterostichus_micans,0,,,,,,,,
2021,ecotono_9,ecotono,carabus_glabratus_latior,2,,,,,,,,
2021,ecotono_9,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_9,ecotono,carabus_intricatus,1,,,,,,,,
2021,ecotono_9,ecotono,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,ecotono_9,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_9,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_9,ecotono,harpalus_tardus,0,,,,,,,,
2021,ecotono_9,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_9,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_9,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_9,ecotono,metallina_lampros,0,,,,,,,,
2021,ecotono_9,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_9,ecotono,calosoma_sycophanta,1,,,,,,,,
2021,ecotono_9,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_9,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_9,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_10,ecotono,calathus_fuscipes_graecus,8,,,,,,,,
2021,ecotono_10,ecotono,carabus_problematicus_problematicus,1,,,,,,,,
2021,ecotono_10,ecotono,carabus_ convexus_convexus,1,,,,,,,,
2021,ecotono_10,ecotono,abax_contractus,0,,,,,,,,
2021,ecotono_10,ecotono,cychrus_italicus,0,,,,,,,,
2021,ecotono_10,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_10,ecotono,pseudoophonus_rufipes,1,,,,,,,,
2021,ecotono_10,ecotono,pterostichus_micans,0,,,,,,,,
2021,ecotono_10,ecotono,carabus_glabratus_latior,28,,,,,,,,
2021,ecotono_10,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_10,ecotono,carabus_intricatus,0,,,,,,,,
2021,ecotono_10,ecotono,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,ecotono_10,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_10,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_10,ecotono,harpalus_tardus,0,,,,,,,,
2021,ecotono_10,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_10,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_10,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_10,ecotono,metallina_lampros,0,,,,,,,,
2021,ecotono_10,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_10,ecotono,calosoma_sycophanta,0,,,,,,,,
2021,ecotono_10,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_10,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_10,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_11,ecotono,calathus_fuscipes_graecus,1,,,,,,,,
2021,ecotono_11,ecotono,carabus_problematicus_problematicus,1,,,,,,,,
2021,ecotono_11,ecotono,carabus_ convexus_convexus,2,,,,,,,,
2021,ecotono_11,ecotono,abax_contractus,0,,,,,,,,
2021,ecotono_11,ecotono,cychrus_italicus,0,,,,,,,,
2021,ecotono_11,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_11,ecotono,pseudoophonus_rufipes,1,,,,,,,,
2021,ecotono_11,ecotono,pterostichus_micans,0,,,,,,,,
2021,ecotono_11,ecotono,carabus_glabratus_latior,5,,,,,,,,
2021,ecotono_11,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_11,ecotono,carabus_intricatus,0,,,,,,,,
2021,ecotono_11,ecotono,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,ecotono_11,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_11,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_11,ecotono,harpalus_tardus,1,,,,,,,,
2021,ecotono_11,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_11,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_11,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_11,ecotono,metallina_lampros,0,,,,,,,,
2021,ecotono_11,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_11,ecotono,calosoma_sycophanta,0,,,,,,,,
2021,ecotono_11,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_11,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_11,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_12,ecotono,calathus_fuscipes_graecus,4,,,,,,,,
2021,ecotono_12,ecotono,carabus_problematicus_problematicus,19,,,,,,,,
2021,ecotono_12,ecotono,carabus_ convexus_convexus,0,,,,,,,,
2021,ecotono_12,ecotono,abax_contractus,0,,,,,,,,
2021,ecotono_12,ecotono,cychrus_italicus,1,,,,,,,,
2021,ecotono_12,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_12,ecotono,pseudoophonus_rufipes,0,,,,,,,,
2021,ecotono_12,ecotono,pterostichus_micans,0,,,,,,,,
2021,ecotono_12,ecotono,carabus_glabratus_latior,16,,,,,,,,
2021,ecotono_12,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_12,ecotono,carabus_intricatus,3,,,,,,,,
2021,ecotono_12,ecotono,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,ecotono_12,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_12,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_12,ecotono,harpalus_tardus,0,,,,,,,,
2021,ecotono_12,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_12,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_12,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_12,ecotono,metallina_lampros,0,,,,,,,,
2021,ecotono_12,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_12,ecotono,calosoma_sycophanta,0,,,,,,,,
2021,ecotono_12,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_12,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_12,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_13,ecotono,calathus_fuscipes_graecus,18,,,,,,,,
2021,ecotono_13,ecotono,carabus_problematicus_problematicus,15,,,,,,,,
2021,ecotono_13,ecotono,carabus_ convexus_convexus,0,,,,,,,,
2021,ecotono_13,ecotono,abax_contractus,1,,,,,,,,
2021,ecotono_13,ecotono,cychrus_italicus,0,,,,,,,,
2021,ecotono_13,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_13,ecotono,pseudoophonus_rufipes,0,,,,,,,,
2021,ecotono_13,ecotono,pterostichus_micans,0,,,,,,,,
2021,ecotono_13,ecotono,carabus_glabratus_latior,25,,,,,,,,
2021,ecotono_13,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_13,ecotono,carabus_intricatus,4,,,,,,,,
2021,ecotono_13,ecotono,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,ecotono_13,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_13,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_13,ecotono,harpalus_tardus,0,,,,,,,,
2021,ecotono_13,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_13,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_13,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_13,ecotono,metallina_lampros,0,,,,,,,,
2021,ecotono_13,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_13,ecotono,calosoma_sycophanta,0,,,,,,,,
2021,ecotono_13,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_13,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_13,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_14,ecotono,calathus_fuscipes_graecus,8,,,,,,,,
2021,ecotono_14,ecotono,carabus_problematicus_problematicus,11,,,,,,,,
2021,ecotono_14,ecotono,carabus_ convexus_convexus,0,,,,,,,,
2021,ecotono_14,ecotono,abax_contractus,0,,,,,,,,
2021,ecotono_14,ecotono,cychrus_italicus,2,,,,,,,,
2021,ecotono_14,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_14,ecotono,pseudoophonus_rufipes,0,,,,,,,,
2021,ecotono_14,ecotono,pterostichus_micans,1,,,,,,,,
2021,ecotono_14,ecotono,carabus_glabratus_latior,17,,,,,,,,
2021,ecotono_14,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_14,ecotono,carabus_intricatus,0,,,,,,,,
2021,ecotono_14,ecotono,carabus_ granulatus_interstitialis,0,,,,,,,,
2021,ecotono_14,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_14,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_14,ecotono,harpalus_tardus,0,,,,,,,,
2021,ecotono_14,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_14,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_14,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_14,ecotono,metallina_lampros,1,,,,,,,,
2021,ecotono_14,ecotono,calathus_rubripes,0,,,,,,,,
2021,ecotono_14,ecotono,calosoma_sycophanta,0,,,,,,,,
2021,ecotono_14,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_14,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_14,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2021,ecotono_15,ecotono,calathus_fuscipes_graecus,1,,,,,,,,
2021,ecotono_15,ecotono,carabus_problematicus_problematicus,0,,,,,,,,
2021,ecotono_15,ecotono,carabus_ convexus_convexus,0,,,,,,,,
2021,ecotono_15,ecotono,abax_contractus,9,,,,,,,,
2021,ecotono_15,ecotono,cychrus_italicus,0,,,,,,,,
2021,ecotono_15,ecotono,harpalus_atratus,0,,,,,,,,
2021,ecotono_15,ecotono,pseudoophonus_rufipes,1,,,,,,,,
2021,ecotono_15,ecotono,pterostichus_micans,0,,,,,,,,
2021,ecotono_15,ecotono,carabus_glabratus_latior,15,,,,,,,,
2021,ecotono_15,ecotono,cymindis_cingulata,0,,,,,,,,
2021,ecotono_15,ecotono,carabus_intricatus,0,,,,,,,,
2021,ecotono_15,ecotono,carabus_ granulatus_interstitialis,2,,,,,,,,
2021,ecotono_15,ecotono,pseudoophonus_griseus,0,,,,,,,,
2021,ecotono_15,ecotono,amara_convexior,0,,,,,,,,
2021,ecotono_15,ecotono,harpalus_tardus,0,,,,,,,,
2021,ecotono_15,ecotono,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2021,ecotono_15,ecotono,harpalus_harpalus_marginellus,0,,,,,,,,
2021,ecotono_15,ecotono,synthomus_truncatellus,0,,,,,,,,
2021,ecotono_15,ecotono,metallina_lampros,0,,,,,,,,
2021,ecotono_15,ecotono,calathus_rubripes,2,,,,,,,,
2021,ecotono_15,ecotono,calosoma_sycophanta,0,,,,,,,,
2021,ecotono_15,ecotono,abax_baenningeri,0,,,,,,,,
2021,ecotono_15,ecotono,carabus_germarii_fiorii,0,,,,,,,,
2021,ecotono_15,ecotono,parophonus_parophonus_maculicornis,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,calathus_fuscipes_graecus,3,,,,,,,,
2022,castagneto_vecchio_1,castagneto,carabus_problematicus_problematicus,4,,,,,,,,
2022,castagneto_vecchio_1,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,abax_contractus,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,pseudoophonus_rufipes,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,pterostichus_micans,2,,,,,,,,
2022,castagneto_vecchio_1,castagneto,carabus_glabratus_latior,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,cymindis_cingulata,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,carabus_intricatus,7,,,,,,,,
2022,castagneto_vecchio_1,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,pseudoophonus_griseus,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,harpalus_tardus,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,limodromus_assimilis,1,,,,,,,,
2022,castagneto_vecchio_1,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_1,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,castagneto_vecchio_2,castagneto,calathus_fuscipes_graecus,41,,,,,,,,
2022,castagneto_vecchio_2,castagneto,carabus_problematicus_problematicus,2,,,,,,,,
2022,castagneto_vecchio_2,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_2,castagneto,abax_contractus,2,,,,,,,,
2022,castagneto_vecchio_2,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_2,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_2,castagneto,pseudoophonus_rufipes,14,,,,,,,,
2022,castagneto_vecchio_2,castagneto,pterostichus_micans,4,,,,,,,,
2022,castagneto_vecchio_2,castagneto,carabus_glabratus_latior,1,,,,,,,,
2022,castagneto_vecchio_2,castagneto,cymindis_cingulata,0,,,,,,,,
2022,castagneto_vecchio_2,castagneto,carabus_intricatus,0,,,,,,,,
2022,castagneto_vecchio_2,castagneto,carabus_ granulatus_interstitialis,1,,,,,,,,
2022,castagneto_vecchio_2,castagneto,pseudoophonus_griseus,0,,,,,,,,
2022,castagneto_vecchio_2,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_2,castagneto,harpalus_tardus,1,,,,,,,,
2022,castagneto_vecchio_2,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_2,castagneto,abax_baenningeri,1,,,,,,,,
2022,castagneto_vecchio_2,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_2,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_2,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_2,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_2,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,calathus_fuscipes_graecus,11,,,,,,,,
2022,castagneto_vecchio_3,castagneto,carabus_problematicus_problematicus,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,abax_contractus,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,pseudoophonus_rufipes,38,,,,,,,,
2022,castagneto_vecchio_3,castagneto,pterostichus_micans,3,,,,,,,,
